trial_number,value,state,duration,lr,batch_size,lambda1_metaweight,lambda4
749,29.01025509571328,PRUNED,0:00:00.388051,0.005342160698932341,11,0.7534943498841085,1.5446756549411238
750,0.8344991662169016,PRUNED,0:00:04.774602,0.0002032773530686438,8,0.7282898424860424,1.573156774430847
751,2.0048363379069736,PRUNED,0:00:00.058645,8.839782961817268e-05,229,0.7540777751504718,1.5359014735133734
752,1.985800334202346,PRUNED,0:00:00.285744,0.00023756668188699544,16,0.7148752729201864,1.6047646380430969
753,0.49074272615134074,PRUNED,0:00:14.931398,0.00023328254168410284,4,0.5835276062416335,1.5880898227612332
754,0.8323773631165104,PRUNED,0:00:09.051073,0.00012012706956926601,4,0.58404889673825,1.5898131512387437
755,0.7877960236322495,PRUNED,0:00:23.291128,0.00019740305154808646,4,0.5937479332794001,1.5637034860250862
756,1.9171470313943841,PRUNED,0:00:00.531970,0.00011543317637319666,16,0.5608928061753891,1.501722653979164
757,1.914129763521174,PRUNED,0:00:00.503719,0.00012455145203312573,16,0.5850414968796475,1.4804024738462305
758,2.006269437333812,PRUNED,0:00:00.339190,0.0002695359502039998,13,0.7662663552721134,1.5809646606875352
759,78.82762524059841,PRUNED,0:00:00.061322,0.003838797675037059,236,0.5818543132140284,1.5219947379116054
760,1.1506146558270018,PRUNED,0:00:23.741121,0.0002217192038740156,4,0.603145959630116,1.5571419461384168
761,1.9455660718033112,PRUNED,0:00:00.865358,5.293612126669278e-06,9,0.5453750272811899,1.6733695792062764
762,0.5773617482834286,PRUNED,0:00:21.976911,0.00022117938636142373,4,0.6067820441418401,1.4214489441919977
763,1.8994585521080916,PRUNED,0:00:00.398700,0.000224964823065978,22,0.6044074186914998,1.4507605210176902
764,2.1196507533391316,PRUNED,0:00:00.081257,0.00018316137813476045,103,0.7573624016945665,1.7426646758387314
765,2.0070181091626487,PRUNED,0:00:00.057259,9.051290172317318e-05,250,0.6821633303285112,1.6203288250974688
766,2.0353046493096785,PRUNED,0:00:00.162062,0.0002414430473280697,34,0.5470021202365006,1.5647206808991951
767,1.8348210865960402,PRUNED,0:00:00.711915,0.0001619981183004404,11,0.542085102158304,1.8875185591765202
768,1.935055750834791,PRUNED,0:00:00.443800,6.90980210529052e-05,19,0.6428220520051926,1.530944521259784
769,1.9942604780197144,PRUNED,0:00:00.163419,0.0001920354418917496,30,0.6088385215537893,0.17160460214411447
770,32.34500161501077,PRUNED,0:00:00.077063,0.0018863059895220969,122,1.2119510400401186,0.13573015062902127
771,1.0488355341617779,PRUNED,0:00:05.433595,0.00010127562525878237,4,0.7472138240693331,1.6464702985612818
772,1.9872989264604086,PRUNED,0:00:00.310613,0.00023812991289279503,14,0.7447253570646258,1.6937112527830829
773,2.008050432128291,PRUNED,0:00:00.199986,0.00027506496577291373,24,0.7531843454231916,1.7459571098239204
774,2.3959949016571045,PRUNED,0:00:00.074868,0.0003710161846573731,130,0.7101732568805537,1.6424323405497228
775,0.7885006896109992,PRUNED,0:00:08.964223,0.0001498013705486091,4,0.780628730275924,1.6546500760734397
776,1.9077840476266799,PRUNED,0:00:00.790944,0.00010153461942956265,12,0.7975340762804399,1.6749503952254976
777,1.9017283049496738,PRUNED,0:00:00.507944,0.00016754221242046462,17,0.7797318612958724,1.4210781414917655
778,1.8757727213444249,PRUNED,0:00:00.692281,0.00014416249464064738,12,0.7905620396727655,0.16252839280306927
779,1.8822530431132163,PRUNED,0:00:00.650834,0.00013603762771294083,12,0.7684913803757106,0.14165758760679453
780,1.9379168166355654,PRUNED,0:00:00.516987,4.710006420409594e-05,17,0.7627067559616828,0.21683023178674904
781,1.989617545202554,PRUNED,0:00:00.459984,0.00028776106852271516,9,0.7355549686574335,1.7180244925308137
782,2.0053517047096703,PRUNED,0:00:00.214945,0.00031691354636384354,22,0.7520345285644081,1.7262212168645925
783,1.9354904332468588,PRUNED,0:00:00.935828,2.9053946177354603e-05,8,0.7238427910922455,1.6689131663892625
784,2.2379485219717026,PRUNED,0:00:00.062753,0.00019922339863468462,212,0.7226482778368281,0.44007131492869167
785,1.8315697075372719,PRUNED,0:00:00.900242,0.00013354804576029019,9,0.7095390581819475,0.24277456712443274
786,7.6885266858955905,PRUNED,0:00:00.198033,0.0025860930743519294,26,0.7739985175594573,0.18818272027284275
787,3.5730933479287406,PRUNED,0:00:00.282757,0.0015223859368338822,17,0.6912672037633655,0.2310328166900143
788,1.9153787658875248,PRUNED,0:00:00.486217,0.00013662276708802473,18,0.7036953598936958,0.21968258996800527
789,4.4266505485231225,PRUNED,0:00:00.279244,0.0013524326128622757,17,1.2346940559129267,1.4583283596295433
790,2.024969938993454,PRUNED,0:00:00.312412,0.00022855202320007134,15,1.1957014044706629,0.12652668406704454
791,2.0131896495819093,PRUNED,0:00:00.070592,7.653205224602582e-05,155,1.2874852086233528,0.6011499698897536
792,2.4561461456890763,PRUNED,0:00:00.117771,0.0002458518263683469,53,1.2717902287154774,0.12652506875571512
793,1.9431851852324702,PRUNED,0:00:00.689212,1.9640623765918395e-05,12,1.1746188085712412,1.7858032149253227
794,1.9950552678877307,PRUNED,0:00:00.364262,0.0001919718134627251,12,1.1696991415052094,0.39423579370381306
795,1.007494265994718,PRUNED,0:00:03.063100,0.00018713356675918087,8,1.170797396610869,1.4980576585656238
796,1.8619663260316337,PRUNED,0:00:01.032919,0.00010617603882074615,8,0.7902145899862189,0.5570102238434117
797,1.9299595724133884,PRUNED,0:00:00.414805,0.0001071435155553472,22,0.7443413153564084,1.508841729144315
798,1.099749353383818,PRUNED,0:00:05.844117,0.00016308612694362028,4,1.2145005533282653,0.18355234841849621
799,1.0316298677716205,PRUNED,0:00:03.248199,0.00016046750029903947,8,1.2169503395669619,1.6163164000053496
800,2.134816829647337,PRUNED,0:00:00.205838,0.0003547376098157032,27,1.1456388987969213,0.1679043857200031
801,2.000763920045668,PRUNED,0:00:00.381634,0.00020014494979332342,12,1.186512477049878,0.29711692856654176
802,2.0209883317141464,PRUNED,0:00:00.235171,0.0002757207973629058,21,0.9552446159316189,0.2753932615729916
803,2.013675828190411,PRUNED,0:00:00.222268,0.0002551406408326534,22,1.2145719920099862,1.554201041664827
804,2.1838408891971293,PRUNED,0:00:00.078422,0.0001593351029881859,115,1.215495355466492,1.412935625454491
805,1.9888052940368652,PRUNED,0:00:00.073751,6.065540214256547e-05,164,1.1500447045100526,1.6122944001190176
806,2.0180893689393997,PRUNED,0:00:00.064470,8.380462899843766e-05,204,1.1537852030412472,0.19793787480060693
807,16.6441806002361,PRUNED,0:00:00.153205,0.00212089036619655,37,1.2447738889082212,0.1913738235611761
808,0.570587136972976,PRUNED,0:00:14.900917,0.00016329952081963424,4,1.192318936503652,1.833495031807174
809,2.6492555319705855,PRUNED,0:00:00.303567,0.0009408093958302736,14,0.7627399950674894,1.2720116268204271
810,2.046774744987488,PRUNED,0:00:00.092925,0.00012114614961104638,76,1.2022777365490407,1.8338392292615961
811,1.9448499095519918,PRUNED,0:00:00.788285,7.581878735007519e-06,10,0.6534195730684784,1.4750523202775643
812,1.542653774221738,PRUNED,0:00:04.701981,0.0004132837360752359,4,1.1376981767939451,0.3567455832916208
813,1.8083351236838165,PRUNED,0:00:04.601876,0.00044594004826794387,4,1.193033082264444,0.3688955251719562
814,2.138222735415223,PRUNED,0:00:00.276316,0.00037705381646390427,16,1.1349157031985178,1.3322862407816094
815,14.69795749273645,PRUNED,0:00:00.256475,0.0031869751220959938,18,1.1819694807855934,0.14323352475793838
816,2.067437408062128,PRUNED,0:00:00.176467,0.00022190708968275645,29,1.125228348391979,0.34120988318711654
817,0.8619442669454441,PRUNED,0:00:09.627266,0.00013632635109700716,4,1.2408524329694646,0.8764966427301325
818,2.0730063021183014,PRUNED,0:00:00.073235,0.00012484897936769867,126,1.4034724872691542,0.38149564398371194
819,2.1036308817241505,PRUNED,0:00:00.336341,0.00030660721355072666,13,1.3060106235187026,0.24382678112635414
820,2.1418984762157303,PRUNED,0:00:00.462546,0.0005499198774885526,9,0.8026849317401208,1.5326705374792975
821,1.9319623136520385,PRUNED,0:00:00.447864,9.62681922718235e-05,20,1.2460992837511582,1.1064286724811714
822,1.8957959090437844,PRUNED,0:00:00.600255,0.00014278273256597995,14,0.7347263391491324,0.4357723638880712
823,0.6988636385048589,PRUNED,0:00:05.563326,0.00021365742257265733,8,0.6857123371888335,0.10253554425765152
824,1.9785255502505474,PRUNED,0:00:00.442369,0.0002774254880457214,9,0.6801980909150567,0.10051812392843411
825,2.04447088543191,PRUNED,0:00:00.475847,0.0002828504991300637,9,1.1909177806483646,1.6847093808918305
826,1.9877286649519397,PRUNED,0:00:00.335811,0.00017903288309035955,12,1.1637109582207015,0.2141770832068704
827,2.1336071027649774,PRUNED,0:00:00.094312,0.0001564854302136366,86,1.1592576425993446,0.28317689011658687
828,2.4078913927078247,PRUNED,0:00:00.060181,0.00020334052862437871,243,1.1236130950578498,1.6757346628086502
829,1.911194186344325,PRUNED,0:00:00.616802,0.00012153465823850653,14,1.1646643728724613,0.1586283563983168
830,4.894042042364557,PRUNED,0:00:00.239634,0.0017541206932482603,18,0.9293897990384429,0.16241467093653833
831,7.575576748847961,PRUNED,0:00:00.116720,0.0011705188178061105,60,0.7700596656342905,1.1572299772769052
832,8294.640391168594,PRUNED,0:00:00.241277,0.07556294409285814,20,0.7404915975246611,0.1542636771503521
833,6.1663264605132015,PRUNED,0:00:00.285691,0.0017767504386390013,17,1.23314652760438,0.15288396582636668
834,1.930590315659841,PRUNED,0:00:00.370542,0.0001168364736401265,25,0.5002233566947667,0.31139266064340543
835,1.9181885173387616,PRUNED,0:00:00.645973,0.0001072295528514,14,1.2378143052021824,1.232238886432042
836,2.037776599327723,PRUNED,0:00:00.075904,0.00012491458717381947,135,1.2602689653860242,0.2385853874382434
837,2.002807140350342,PRUNED,0:00:00.131376,9.206859848879426e-05,47,1.112548099036966,1.5173489874145865
838,1.9820725050839512,PRUNED,0:00:00.078755,8.368708537316069e-05,148,0.5249535336016773,0.8682366395414213
839,1.8580228647878092,PRUNED,0:00:00.686010,0.0001631300558092517,12,0.787343601265748,1.7711749426323815
840,1.8675946992376575,PRUNED,0:00:00.623646,0.00016563931421591184,13,0.6926198091404894,1.239275582811332
841,2.3843173173166092,PRUNED,0:00:00.363050,0.0006994169784278778,12,0.7931210911579917,1.2315598379443826
842,2.158170086996896,PRUNED,0:00:00.083142,0.00016768098684620376,110,1.0167887566585774,1.6273340018865237
843,2.1503330043384006,PRUNED,0:00:00.089558,0.00016648101332985638,109,1.004123664552674,1.914436952942515
844,1.9785572570442354,PRUNED,0:00:00.422209,0.0002258857862129131,10,0.9954462329353944,0.2643762812682465
845,1.979703442362331,PRUNED,0:00:00.413139,0.00023498848910009733,10,0.9673823600932457,1.3797235974115922
846,1.978735161724911,PRUNED,0:00:00.491744,0.00022748648792685186,8,1.1972421247034597,1.9968730572358249
847,1.9984661094073592,PRUNED,0:00:00.194396,0.0002613632702871789,26,0.6417217477280928,1.0355010045444901
848,2.47951911176954,PRUNED,0:00:00.059676,0.000216690660860775,226,1.1460499487141422,1.369726335414295
849,3.0681881308555603,PRUNED,0:00:00.066630,0.00032440845537433843,193,1.192362451411345,0.2693961603940921
850,1.9482413664670057,PRUNED,0:00:00.456340,1.0468192127476818e-06,21,1.194710470413666,0.20328615772721007
851,1.9944592884608678,PRUNED,0:00:00.064170,6.231048528079929e-05,234,1.1969252371853378,1.4838713495916698
852,1.942723070581754,PRUNED,0:00:00.314529,4.308735917185343e-05,31,0.7555739791547019,1.4661461679245147
853,1.923724026747153,PRUNED,0:00:00.447923,0.0001384041065538512,21,1.099001254396092,0.19538587699471022
854,10.85167397336757,PRUNED,0:00:00.168121,0.002481076390263386,32,0.7621673052443739,0.4163043601072135
855,1.922487532036214,PRUNED,0:00:00.486571,0.00013116308898094927,19,1.175479494762959,0.3055364306494689
856,1.9223377049808772,PRUNED,0:00:00.438076,0.00014332721960815008,21,1.1016700052955448,0.1942811470623233
857,1.099238644203832,PRUNED,0:00:02.507487,0.0001374956954825064,8,1.1020601991978767,0.2928066126566769
858,1.9179891390972827,PRUNED,0:00:00.472692,0.00013611001469436733,18,1.172925864239469,0.2906856158214046
859,2.101622548970309,PRUNED,0:00:00.270265,0.0003456664984484093,17,1.1731421801000235,0.9419719962543452
860,1.9424812143499202,PRUNED,0:00:00.122439,1.2779877029756672e-05,142,1.1465278701595105,1.5916628034928144
861,1.9017765316911923,PRUNED,0:00:00.910311,8.076151427768982e-05,8,1.1281630932499656,1.5259010630056706
862,2.482615828514099,PRUNED,0:00:00.055570,0.00019592065125307432,251,1.1264514395931802,1.5250833605827074
863,1.909930672272142,PRUNED,0:00:00.857896,7.538269253182279e-05,9,0.8172342942029843,0.12750100411768392
864,0.9166646146438491,PRUNED,0:00:03.989579,0.00017711284894150113,7,0.7133046537846941,1.6332413145584554
865,2.191087927137102,PRUNED,0:00:00.061545,0.00018729847165898213,221,0.7077973320645502,0.24489432267484798
866,2.770305172816734e-06,COMPLETE,0:00:13.705833,0.00027389282812593043,8,0.5357818969821049,1.6429953613348673
867,1.0984649087793084,PRUNED,0:00:06.921186,0.00028985019569594645,4,0.7260366534460523,0.10184083405164145
868,1.9892545223236084,PRUNED,0:00:00.344276,0.00028571114661890177,15,0.538146191444308,1.6399575027506834
869,1.9182856450571077,PRUNED,0:00:00.651738,0.00010695763829933613,14,1.2169908873707305,0.34430368188977395
870,0.9026612164753098,PRUNED,0:00:10.733037,0.00018015030451484532,4,0.7415761805520027,0.47573033303159723
871,2.2278724817129283,PRUNED,0:00:00.078398,0.00018170730753752377,120,1.1464232998029624,0.8037879576034649
872,2.0680841861232633,PRUNED,0:00:00.204507,0.0002787767957181513,24,1.323565548878115,0.24183670698311494
873,2.7516058840418376,PRUNED,0:00:00.511728,0.0010881185861699616,8,0.947910356331129,1.7019537341822328
874,2.06683954170772,PRUNED,0:00:00.060894,9.642010554927681e-05,240,1.2703931727724058,0.4809648330980795
875,2.0577303360555774,PRUNED,0:00:00.310379,0.0003816668057340257,14,0.736988401862112,1.568603010178159
876,1.9234057023961058,PRUNED,0:00:01.899510,3.0055700779159327e-05,4,1.2267589929018585,1.4314307515953817
877,2.0024559092521668,PRUNED,0:00:00.298655,0.0002475431637331586,15,0.8071631165552304,0.22882447041796394
878,2.160421543651157,PRUNED,0:00:00.065192,0.00019830591362149128,181,0.6382335121692495,1.4472965594757627
879,0.8735656568440058,PRUNED,0:00:07.504521,0.00011736744308909131,4,0.561324847819993,1.8755795637776729
880,1.0041886628154786,PRUNED,0:00:05.768696,0.00010939188727457328,4,0.5332864712308331,0.18372255313527666
881,2.003363057186729,PRUNED,0:00:00.149895,0.00010943025220157285,40,1.1604557084599652,0.16771771988489154
882,4.284173506277579,PRUNED,0:00:00.196659,0.0013621930804769778,28,0.5187308386500777,0.7274607573140287
883,6.9487098253825135,PRUNED,0:00:00.427345,0.0021823923600331223,11,0.7768716367639759,0.390019498138752
884,3.425432313572277,PRUNED,0:00:00.100412,0.000862976077671709,70,0.6282216673755104,0.3278513037813841
885,1.998779374090108,PRUNED,0:00:00.279034,0.00032180469178385565,17,0.5652705418031757,1.8733583279232016
886,2.488162875175476,PRUNED,0:00:00.070921,0.0002660309599609594,174,0.9162474063827819,1.5944702611862829
887,1.9783144698423498,PRUNED,0:00:00.406033,0.0001555114543080188,11,1.1489521867691947,0.13104236312583728
888,2.289672535657883,PRUNED,0:00:00.207618,0.0005138192306346172,25,1.1202838515033176,0.21699367969718475
889,2.4043432474136353,PRUNED,0:00:00.069688,0.00020392710776735617,187,1.2108484392785968,1.489186830263431
890,2.034188449382782,PRUNED,0:00:00.066936,0.00012405224903901484,256,0.5350629422381009,0.6405141656163891
891,1.913008866102799,PRUNED,0:00:00.650621,9.796113738270574e-05,13,0.661444836702656,0.17372640025953942
892,1.9908226387841361,PRUNED,0:00:00.065251,5.3101408206746426e-05,247,0.7546298897494952,0.18513892461616455
893,1.9821998003487276,PRUNED,0:00:00.322235,0.00016740372023756232,14,1.1642904139161971,0.26613005390407335
894,1.9064223670319422,PRUNED,0:00:00.831895,9.222497937227898e-05,10,1.1366766032757516,1.532858972872259
895,2.025452470779419,PRUNED,0:00:00.239933,0.00023317461577880888,20,1.3532648493568966,0.31882616935028796
896,11.998345761773098,PRUNED,0:00:00.472094,0.003229995078472684,9,1.136013642757696,1.545459110874905
897,2.172553211450577,PRUNED,0:00:00.064752,0.00013970170673071423,208,1.290869259703528,1.7574664796046475
898,16.596613010732078,PRUNED,0:00:00.539189,0.003328168138928451,8,1.2533268521541252,1.6137742886295998
899,2.002468718290329,PRUNED,0:00:00.314331,0.00020641791174977735,15,1.086664607118819,0.2355718930416186
900,1.9280884756761438,PRUNED,0:00:00.432870,0.00011785799526273064,22,0.7903793527027638,1.6192413581144822
901,1.9814667536662176,PRUNED,0:00:00.223161,0.00017929452599956257,23,1.1745005268761854,0.42080822701318293
902,2.0144806960049797,PRUNED,0:00:00.094018,0.00011587703390882914,91,0.7808651507345168,1.6729148643902199
903,1.9475052992502848,PRUNED,0:00:00.150298,2.181065714704733e-05,100,1.1130118996088472,1.6683594389385794
904,2.920368711153666,PRUNED,0:00:00.088784,0.000343364829269821,101,1.2279978896132149,0.29516016863258154
905,21.20703707933426,PRUNED,0:00:00.075431,0.001576894458398182,151,1.2023939072641001,0.20932623664961647
906,2.2953392565250397,PRUNED,0:00:00.083200,0.0002480829667978073,127,1.1994544351400955,0.2105465885582226
907,1.092173013315406,PRUNED,0:00:05.723087,0.0002501437543885852,4,1.3771714681453546,0.15223478972153243
908,0.8382070235988145,PRUNED,0:00:09.383509,0.00015119676667761078,4,0.5582164733465034,0.14488467829387225
909,1.934433059520032,PRUNED,0:00:00.484177,7.171776998324484e-05,18,1.157794804684514,0.144808578474278
910,1.8601613188943555,PRUNED,0:00:00.656017,0.00015299274571133018,12,0.5598659425495904,1.4729720399441446
911,1.9769962583818743,PRUNED,0:00:00.327881,0.00015627024255905741,12,1.1812790769684927,1.4899803990725788
912,1.9952243796803735,PRUNED,0:00:00.266149,0.0001971500390407613,17,1.1814660435122102,0.348976608180083
913,2.1070034968852998,PRUNED,0:00:00.295866,0.00042554474880744046,15,0.7408824709306047,0.36411834849449054
914,2.8384251702915537,PRUNED,0:00:00.071044,0.0004050268563802389,139,1.1206635906650904,1.5813337839650488
915,0.6207654057971893,PRUNED,0:00:05.601593,0.00025141069170099805,8,0.8021642144454627,0.2655593886555984
916,1.9954979908035462,PRUNED,0:00:00.458184,0.0002399730309060313,9,0.9682971398430694,0.2547699490844955
917,1.9735389380569917,PRUNED,0:00:00.473529,0.00021504469373635226,9,0.8137293819106367,0.27794418239750684
918,2.0423591620819543,PRUNED,0:00:00.517526,0.0006102587747145472,8,0.8164662713682322,0.13836381398043757
919,2.47425719669887,PRUNED,0:00:00.060490,0.0002951661928482152,216,0.6193053556012796,0.31952758915750873
920,2.027358944217364,PRUNED,0:00:00.108273,0.00014370735835269422,64,1.222474016585759,0.12421698338464784
921,1.9756244186844145,PRUNED,0:00:00.196582,0.00014417841001623214,27,1.1409030606769954,1.0666408046267746
922,263.8113570064306,PRUNED,0:00:00.194353,0.01622984331608469,27,0.8972857440442319,1.5478112191442794
923,11.078626794151113,PRUNED,0:00:00.258417,0.0026174171959989488,19,1.379724639929556,1.7195717992258075
924,4.884360849139202,PRUNED,0:00:00.274632,0.0019412701690934122,18,0.7704281438723712,1.939318304013213
925,2.614351160445949e-06,COMPLETE,0:00:13.339406,0.00030603444686508823,8,0.5429274081675639,1.6952284226990597
926,1.0482882424708335,PRUNED,0:00:06.357995,0.0003501785170538961,4,0.5306881394115799,1.653966100836638
927,1.0901782986137174,PRUNED,0:00:06.592621,0.0002576215364836261,4,0.575422030805262,1.709772401655265
928,5.664127911586547e-06,COMPLETE,0:00:14.435261,0.0003284611240010081,8,0.539131767461971,1.6546842728368927
929,0.5311371471772912,PRUNED,0:00:11.581522,0.0003539740787304817,8,0.5894605649635004,1.6725246633230926
930,2.0835964622036105,PRUNED,0:00:00.351851,0.0005376947568927293,12,0.5244566884979578,1.6017142792231527
931,0.8618735480372623,PRUNED,0:00:12.025166,0.00037291605391983235,8,0.5010664385077519,1.697233353559656
932,2.268423934777578,PRUNED,0:00:00.076887,0.0003535941664397795,133,0.543875897845978,1.6484063624121417
933,2.3895554691553116,PRUNED,0:00:00.064309,0.00030982613001732424,197,0.5239897169427541,1.7024528879016037
934,3.769750037463382e-06,COMPLETE,0:00:12.637654,0.00029806897802510987,9,0.5266636085945268,1.6995453477508313
935,1.9365346797050969,PRUNED,0:00:00.674937,3.5925079317427164e-05,12,0.5145238053256666,1.626916225533222
936,4.395429186843103e-06,COMPLETE,0:00:13.128929,0.0003020695355003342,9,0.5412970485502969,1.5851783229874121
937,2.774157077074051,PRUNED,0:00:00.109863,0.0004740585871602452,54,0.553890036351819,1.7670285666432755
938,2.378698354732478e-06,COMPLETE,0:00:12.081396,0.0003184021589465562,9,0.5112855064136942,1.715878544199401
939,3.7879593849182127,PRUNED,0:00:00.065917,0.0006551165607958173,163,0.5148240920832244,1.7697543045850574
940,2.0227861528811246,PRUNED,0:00:00.340663,0.00040357905162372373,13,0.5046395632248484,1.8098777167581837
941,1.9443168752145448,PRUNED,0:00:00.785361,9.550019853032706e-06,10,0.6824500583885892,1.6823283162713747
942,11.944763219356537,PRUNED,0:00:00.295922,0.0041717553341500966,15,0.5031431326325262,1.692485426227846
943,40.98349961280823,PRUNED,0:00:00.289074,0.007633619780304515,15,0.5489423066344505,1.6293323669841209
944,2.7260774740805993,PRUNED,0:00:00.075317,0.0003042385349530103,117,1.1053489012571878,1.6039449015039602
945,3.1856470108032227,PRUNED,0:00:00.059232,0.0004797339085540313,228,0.542261012858451,1.7383027656306635
946,1.0672344569774235,PRUNED,0:00:02.126086,0.0002057715112043688,11,0.5761216967358028,1.749847926499338
947,2.8634061937746793,PRUNED,0:00:00.334972,0.001112423877873648,13,0.6603117008514214,1.74225180353337
948,1.126114018822229,PRUNED,0:00:02.398135,0.0002051818214798874,8,1.0540583919123683,1.5689648709755724
949,1.987971731821696,PRUNED,0:00:00.213354,0.00019731679782423735,20,1.0590493918731902,1.5764240672874892
950,1.9285402663292424,PRUNED,0:00:00.604415,6.281092377097508e-05,12,1.080941655691269,1.7311243236862235
951,2.08660325984801,PRUNED,0:00:00.923537,0.0008389818174697389,4,1.165388722285295,1.6472846636088208
952,4.997825711588316,PRUNED,0:00:00.235658,0.0015169443688179424,19,1.2579418547730083,1.5579928478790415
953,1.0721017916997273,PRUNED,0:00:04.608634,8.920660581219984e-05,4,1.0269878646699273,1.652500547430268
954,1.9314264912496915,PRUNED,0:00:00.505038,8.146271702630549e-05,17,1.1521957101833178,1.6306763129803006
955,1.9453388487779966,PRUNED,0:00:01.789338,2.8824570248050336e-06,4,0.6979045822035594,1.5082520336630352
956,2.2487993478775024,PRUNED,0:00:00.281778,0.0004215412834810897,15,1.279939799007406,1.6721208006920323
957,1.9460639458436233,PRUNED,0:00:00.378354,1.5381184731601605e-05,23,1.127942086554458,1.7998131534895514
958,2.1343319686976345,PRUNED,0:00:00.149314,0.0002506184521282137,34,1.0269363402430185,1.6543767063789807
959,1.9266465890407563,PRUNED,0:00:00.553961,9.005833463935058e-05,15,1.2140641453275318,1.3957205943211672
960,1.9838441323085003,PRUNED,0:00:00.438490,0.0001699331932561216,9,1.3054286650284228,1.6056486953437148
961,1.0416459625446668,PRUNED,0:00:05.306283,0.00012494762875873007,4,1.1550056775015087,1.540118273029103
962,1.9926683469252153,PRUNED,0:00:00.266251,0.0002613311603889911,17,0.7176121728092915,1.5498710843062171
963,1.8870196105802761,PRUNED,0:00:00.743861,0.0001286521908854932,11,1.188210420829751,0.9815861855355378
964,2.344517342860882,PRUNED,0:00:00.201783,0.0005769057279671379,23,1.1817844262799173,1.7268880747672302
965,2.038275845154472,PRUNED,0:00:00.323612,0.000437123020491335,13,0.5097529280042027,1.6956392964989062
966,2.232263614859762,PRUNED,0:00:00.238287,0.00048620989970436763,19,1.1590028335311893,1.7948949633966615
967,2.188401920454843,PRUNED,0:00:00.062994,0.00021819084907739113,243,0.5171749287917228,1.7526099070349586
968,2.215723870675775,PRUNED,0:00:00.248979,0.0004732942126934564,19,1.156043233427944,1.7248115295912565
969,51.984380160059246,PRUNED,0:00:00.059669,0.0020782753387143947,234,1.2347072439593747,1.744767252795796
970,1.9849401144223793,PRUNED,0:00:00.305998,0.00018117301430845004,14,1.087328961034201,1.7180684703862585
971,2.3133368492126465,PRUNED,0:00:00.058343,0.00017559752785546978,250,1.0961984014251607,1.4530867069955347
972,2.2211426392845484,PRUNED,0:00:00.355698,0.0007485847319073157,13,0.5049051128013897,0.568802600213713
973,2.0582364082336424,PRUNED,0:00:00.067505,0.000107870446006167,158,1.1224777354254016,1.4959071714097667
974,2.616839732442583,PRUNED,0:00:00.114145,0.0003643835103498433,74,0.9866899928328894,0.6945728666572499
975,1.9857794046401978,PRUNED,0:00:00.130334,0.0001362798073902497,43,0.5195530889403507,1.8241887390993103
976,2.1356798675325184,PRUNED,0:00:00.069161,0.0001350236184366634,169,1.2050081407086486,1.7820386770211558
977,1.9754985711907829,PRUNED,0:00:00.493797,0.0002195368802211798,8,1.1802501609662106,0.10394681116143226
978,2.888463075344379,PRUNED,0:00:00.071136,0.00032382500686083376,122,1.1361543770387443,1.5165573344903462
979,2.1761028458995204,PRUNED,0:00:00.897621,0.0013179292469055928,4,0.6354833995897528,1.6927646020979585
980,1.9399793221400334,PRUNED,0:00:00.344264,4.955776506896128e-05,23,0.6691117006494154,0.17207959047181437
981,1.9757936711770943,PRUNED,0:00:00.397582,0.00017208987189250188,9,1.1138321687799124,0.16916173069623597
982,1.9755461287498475,PRUNED,0:00:00.276301,0.00025574683565084366,15,0.5002428600403171,1.6771020213063643
983,1.9744208065363078,PRUNED,0:00:00.158492,0.00010102610029293524,29,1.226652338954404,1.458362049231941
984,2.1713472604751587,PRUNED,0:00:00.063730,0.00019979225206007926,129,1.2049375575978323,1.6054698117838357
985,7.446803057409195,PRUNED,0:00:00.398337,0.0025532501009433535,9,0.9369357844054125,0.19058521715546664
986,1.9803430891036988,PRUNED,0:00:00.260030,0.00015906341109651979,15,1.1381183491396727,0.1012636386253426
987,2.219192721626975,PRUNED,0:00:00.061133,0.00027997899052215123,146,0.7006401313203131,1.4231870457950184
988,1.9385306615095872,PRUNED,0:00:00.346304,7.038794512243473e-05,23,1.2411051425674766,1.5103750791208053
989,0.7914812355752914,PRUNED,0:00:04.207912,0.0002141810889187115,8,0.613639894704104,0.20862023261037532
990,1.9272821734223184,PRUNED,0:00:00.407228,0.00011281992954631213,19,1.1715191527826299,1.175056838278369
991,2.034413562880622,PRUNED,0:00:00.075686,0.00015531539026849395,85,0.5518179266268088,0.14131282971998826
992,2.458847778184073,PRUNED,0:00:00.049723,0.0003149710838300023,238,0.5254111147722142,1.7084605203645415
993,33.11157138645649,PRUNED,0:00:00.051997,0.0018079261826757162,200,1.201879371795118,1.3303580050290722
994,0.5293104763753632,PRUNED,0:00:13.034635,0.00017194895158348386,4,0.7270727331233625,1.9568148610376062
995,2.0268927485712114,PRUNED,0:00:00.301418,0.00023006225337309264,12,1.2695969420292734,1.5848801200092835
996,1.970590276102866,PRUNED,0:00:00.304682,0.00012939609772856677,12,1.337408771690115,1.7707485284702909
997,1.984694480895996,PRUNED,0:00:00.052859,2.643215003723731e-05,212,0.5001975865021211,0.9215241403794836
998,2.0272582179756573,PRUNED,0:00:00.433145,0.00038174889706010773,8,1.1172082121708842,0.18101106424889613
999,1.9278022166221374,PRUNED,0:00:00.494402,9.1210666462742e-05,16,1.1772662547318815,1.558213711687085
